Time(s), CPU%, Memory(MB)
1750804161.787082, 0.1, 55.578125
1750804162.790217, 0.1, 55.578125
1750804163.792659, 0.1, 55.578125
1750804164.79801, 0.1, 55.578125
1750804165.803273, 0.1, 55.578125
1750804166.806698, 0.1, 55.578125
1750804167.809419, 0.1, 55.578125
1750804168.8159108, 0.1, 55.578125
1750804169.8234031, 0.1, 55.578125
1750804170.827043, 0.1, 55.578125
1750804171.831576, 0.1, 55.578125
1750804172.834476, 0.1, 55.578125
1750804173.8413708, 0.1, 55.578125
1750804174.847986, 0.1, 55.578125
1750804175.854366, 0.1, 55.578125
1750804176.859946, 0.1, 55.578125
1750804177.865937, 0.1, 55.578125
1750804178.867828, 0.1, 55.578125
1750804179.871934, 0.1, 55.578125
1750804180.874985, 0.1, 55.578125
1750804181.878536, 0.1, 55.578125
1750804182.882349, 0.1, 55.578125
1750804183.8865979, 0.1, 55.578125
1750804184.889287, 0.1, 55.578125
1750804185.894353, 0.1, 55.578125
1750804186.901085, 0.1, 55.578125
1750804187.905878, 0.1, 55.578125
1750804188.9135349, 0.1, 55.578125
1750804189.917537, 0.1, 55.578125
1750804190.92031, 0.1, 55.578125
1750804191.924768, 0.1, 55.578125
1750804192.9295738, 0.1, 55.578125
1750804193.9367511, 0.2, 55.578125
1750804194.9441369, 0.1, 55.578125
1750804195.9484951, 0.1, 55.578125
1750804196.951796, 0.1, 55.578125
1750804197.9560168, 0.1, 55.578125
1750804198.959455, 0.1, 55.578125
1750804199.963645, 0.1, 55.578125
1750804200.967696, 0.1, 55.578125
1750804201.970929, 0.1, 55.578125
1750804202.97395, 0.1, 55.578125
1750804203.979661, 0.1, 55.578125
1750804204.984014, 0.1, 55.578125
1750804205.987571, 0.1, 55.578125
1750804206.990957, 0.1, 55.578125
1750804207.995166, 0.1, 55.578125
1750804208.997971, 0.1, 55.578125
1750804210.0020149, 0.1, 55.578125
1750804211.0073469, 0.1, 55.578125
1750804212.011497, 0.1, 55.578125
1750804213.015025, 0.1, 55.578125
1750804214.017889, 0.1, 55.578125
1750804215.0203578, 0.1, 55.578125
1750804216.023917, 0.1, 55.578125
1750804217.0295858, 0.1, 55.578125
1750804218.034271, 0.1, 55.578125
1750804219.038354, 0.1, 55.578125
1750804220.046301, 0.2, 55.578125
1750804221.0504372, 0.1, 55.578125
1750804222.054144, 0.1, 55.578125
1750804223.05794, 0.1, 55.578125
1750804224.062978, 0.1, 55.578125
1750804225.066868, 0.1, 55.578125
1750804226.069385, 0.1, 55.578125
1750804227.073379, 0.1, 55.578125
1750804228.0769532, 0.1, 55.578125
1750804229.081053, 0.1, 55.578125
1750804230.0846982, 0.1, 55.578125
1750804231.087976, 0.1, 55.578125
1750804232.091965, 0.1, 55.578125
1750804233.096663, 0.1, 55.578125
1750804234.102527, 0.1, 55.578125
1750804235.105571, 0.1, 55.578125
1750804236.11485, 0.1, 55.578125
1750804237.120123, 0.1, 55.578125
1750804238.128065, 0.1, 55.578125
1750804239.1319308, 0.1, 55.578125
1750804240.136894, 0.1, 55.578125
1750804241.144756, 0.1, 55.578125
1750804242.1487732, 0.1, 55.578125
1750804243.153653, 0.1, 55.578125
1750804244.162325, 0.1, 55.578125
1750804245.1700969, 0.1, 55.578125
1750804246.174807, 0.1, 55.578125
1750804247.177984, 0.1, 55.578125
1750804248.181716, 0.1, 55.578125
1750804249.186711, 0.1, 55.578125
1750804250.189761, 0.1, 55.578125
1750804251.1923652, 0.1, 55.578125
1750804252.1956851, 0.1, 55.578125
1750804253.203455, 0.1, 55.578125
1750804254.2068212, 0.1, 55.578125
1750804255.2118452, 0.1, 55.578125
1750804256.2219882, 0.2, 55.578125
1750804257.2312791, 0.1, 55.578125
1750804258.2368371, 0.1, 55.578125
1750804259.240269, 0.1, 55.578125
1750804260.2449028, 0.1, 55.578125
1750804261.250157, 0.1, 55.578125
1750804262.276534, 0.1, 55.578125
1750804263.281496, 0.1, 55.578125
1750804264.2885911, 0.1, 55.578125
1750804265.3031402, 0.1, 55.578125
1750804266.3068259, 0.1, 55.578125
1750804267.314394, 0.1, 55.578125
1750804268.320538, 0.2, 55.578125
1750804269.3278332, 0.1, 55.578125
1750804270.335947, 0.1, 55.578125
1750804271.344358, 0.1, 55.578125
1750804272.348887, 0.1, 55.578125
1750804273.355465, 0.1, 55.578125
1750804274.3644748, 0.1, 55.578125
1750804275.367729, 0.1, 55.578125
1750804276.3721302, 0.1, 55.578125
1750804277.377264, 0.1, 55.578125
1750804278.380219, 0.1, 55.578125
1750804279.3838542, 0.1, 55.578125
1750804280.3874712, 0.1, 55.578125
1750804281.395175, 0.1, 55.578125
1750804282.3981152, 0.1, 55.578125
1750804283.4184608, 0.1, 55.578125
1750804284.42977, 0.1, 55.578125
1750804285.433708, 0.1, 55.578125
1750804286.436884, 0.0, 55.578125
1750804287.442552, 0.1, 55.578125
1750804288.44577, 0.1, 55.578125
1750804289.4493032, 0.1, 55.578125
1750804290.452828, 0.1, 55.578125
1750804291.463126, 0.1, 55.578125
1750804292.467154, 0.1, 55.578125
1750804293.480362, 0.2, 55.578125
1750804294.4902039, 0.1, 55.578125
1750804295.4990778, 0.1, 55.578125
1750804296.50671, 0.1, 55.578125
1750804297.510427, 0.1, 55.578125
1750804298.516532, 0.1, 55.578125
1750804299.523381, 0.2, 55.578125
1750804300.527585, 0.1, 55.578125
1750804301.5316129, 0.1, 55.578125
1750804302.539383, 0.1, 55.578125
1750804303.545913, 0.2, 55.578125
1750804304.557166, 0.1, 55.578125
1750804305.561846, 0.1, 55.578125
1750804306.571282, 0.1, 55.578125
1750804307.575802, 0.1, 55.578125
1750804308.58427, 0.1, 55.578125
1750804309.588845, 0.1, 55.578125
1750804310.598182, 0.1, 55.578125
1750804311.605731, 0.1, 55.578125
1750804312.62683, 0.1, 55.578125
1750804313.635339, 0.1, 55.578125
1750804314.646677, 0.1, 55.578125
1750804315.6554081, 0.1, 55.578125
1750804316.665638, 0.1, 55.578125
1750804317.675741, 0.1, 55.578125
1750804318.686877, 0.1, 55.578125
1750804319.693343, 0.1, 55.578125
1750804320.6968691, 0.1, 55.578125
1750804321.700914, 0.2, 55.578125
1750804322.707098, 0.1, 55.578125
1750804323.7162209, 0.1, 55.578125
1750804324.7220302, 0.1, 55.578125
1750804325.730245, 0.1, 55.578125
1750804326.7370088, 0.1, 55.578125
1750804327.74047, 0.1, 55.578125
1750804328.7445178, 0.1, 55.578125
1750804329.750787, 0.1, 55.578125
1750804330.763701, 0.2, 55.578125
1750804331.766687, 0.1, 55.578125
1750804332.772523, 0.1, 55.578125
1750804333.778091, 0.1, 55.578125
1750804334.784887, 0.1, 55.578125
1750804335.788398, 0.1, 55.578125
1750804336.7953, 0.1, 55.578125
1750804337.798773, 0.1, 55.578125
1750804338.813323, 0.1, 55.578125
1750804339.8175611, 0.1, 55.578125
1750804340.824119, 0.1, 55.578125
1750804341.827848, 0.1, 55.578125
1750804342.8314009, 0.1, 55.578125
1750804343.8370209, 0.1, 55.578125
1750804344.840331, 0.1, 55.578125
1750804345.8446348, 0.1, 55.578125
1750804346.857329, 0.1, 55.578125
1750804347.8622878, 0.1, 55.578125
1750804348.8667378, 0.1, 55.578125
1750804349.870215, 0.1, 55.578125
1750804350.876595, 0.2, 55.578125
1750804351.882821, 0.1, 55.578125
1750804352.885816, 0.1, 55.578125
1750804353.888638, 0.1, 55.578125
1750804354.8945699, 0.1, 55.578125
1750804355.902293, 0.1, 55.578125
1750804356.9069152, 0.1, 55.578125
1750804357.916935, 0.2, 55.578125
1750804358.923306, 0.1, 55.578125
1750804359.9295318, 0.1, 55.578125
1750804360.933383, 0.1, 55.578125
1750804361.9366138, 0.1, 55.578125
1750804362.9403, 0.1, 55.578125
1750804363.9471302, 0.1, 55.578125
1750804364.954127, 0.1, 55.578125
1750804365.962004, 0.1, 55.578125
1750804366.9681191, 0.1, 55.578125
1750804367.973006, 0.1, 55.578125
1750804368.976523, 0.1, 55.578125
1750804369.986429, 0.2, 55.578125
1750804370.993579, 0.1, 55.578125
1750804372.000618, 0.1, 55.578125
1750804373.008425, 0.1, 55.578125
1750804374.0114932, 0.1, 55.578125
1750804375.014559, 0.1, 55.578125
1750804376.020034, 0.1, 55.578125
1750804377.023992, 0.1, 55.578125
1750804378.027369, 0.1, 55.578125
1750804379.033369, 0.1, 55.578125
1750804380.039687, 0.1, 55.578125
1750804381.045119, 0.1, 55.578125
1750804382.050569, 0.1, 55.578125
1750804383.054112, 0.1, 55.578125
1750804384.058357, 0.1, 55.578125
1750804385.060864, 0.1, 55.578125
1750804386.0634072, 0.1, 55.578125
1750804387.07007, 0.1, 55.578125
1750804388.076573, 0.1, 55.578125
1750804389.079432, 0.1, 55.578125
1750804390.088604, 0.1, 55.578125
1750804391.092322, 0.1, 55.578125
1750804392.095956, 0.1, 55.578125
1750804393.100511, 0.1, 55.578125
1750804394.105002, 0.1, 55.578125
1750804395.110219, 0.1, 55.578125
1750804396.1163368, 0.1, 55.578125
1750804397.1191769, 0.1, 55.578125
1750804398.123589, 0.1, 55.578125
1750804399.1319838, 0.2, 55.578125
1750804400.136479, 0.1, 55.578125
1750804401.139359, 0.1, 55.578125
1750804402.1421142, 0.1, 55.578125
1750804403.144964, 0.1, 55.578125
1750804404.1527739, 0.1, 55.578125
1750804405.1615171, 0.2, 55.578125
1750804406.1648798, 0.1, 55.578125
1750804407.169652, 0.1, 55.578125
1750804408.172939, 0.1, 55.578125
1750804409.176001, 0.1, 55.578125
1750804410.179253, 0.1, 55.578125
1750804411.182577, 0.1, 55.578125
1750804412.1876988, 0.1, 55.578125
1750804413.1929421, 0.1, 55.578125
1750804414.1969988, 0.1, 55.578125
1750804415.20114, 0.1, 55.578125
1750804416.205576, 0.1, 55.578125
1750804417.21156, 0.1, 55.578125
1750804418.218348, 0.1, 55.578125
1750804419.227766, 0.1, 55.578125
1750804420.232078, 0.1, 55.578125
1750804421.237947, 0.1, 55.578125
1750804422.2439208, 0.1, 55.578125
1750804423.247102, 0.1, 55.578125
1750804424.250535, 0.1, 55.578125
1750804425.253851, 0.1, 55.578125
1750804426.25751, 0.1, 55.578125
1750804427.263165, 0.1, 55.578125
1750804428.268683, 0.1, 55.578125
1750804429.2776551, 0.1, 55.578125
1750804430.282515, 0.1, 55.578125
1750804431.286931, 0.1, 55.578125
1750804432.297023, 0.1, 55.578125
1750804433.301698, 0.1, 55.578125
1750804434.305645, 0.1, 55.578125
1750804435.3103502, 0.1, 55.578125
1750804436.314068, 0.1, 55.578125
1750804437.3208792, 0.1, 55.578125
1750804438.325378, 0.1, 55.578125
1750804439.3286881, 0.1, 55.578125
1750804440.332559, 0.1, 55.578125
1750804441.338207, 0.2, 55.578125
1750804442.342679, 0.1, 55.578125
1750804443.348736, 0.1, 55.578125
1750804444.354648, 0.2, 55.578125
1750804445.358531, 0.1, 55.578125
1750804446.363713, 0.1, 55.578125
1750804447.369581, 0.2, 55.578125
1750804448.37438, 0.1, 55.578125
1750804449.3825421, 0.1, 55.578125
1750804450.387671, 0.1, 55.578125
1750804451.3915992, 0.1, 55.578125
1750804452.3936598, 0.1, 55.578125
1750804453.400672, 0.2, 55.578125
1750804454.40909, 0.1, 55.578125
1750804455.4139972, 0.1, 55.578125
1750804456.4225311, 0.2, 55.578125
1750804457.428565, 0.1, 55.578125
1750804458.4334662, 0.1, 55.578125
1750804459.441141, 0.1, 55.578125
1750804460.444578, 0.1, 55.578125
1750804461.447361, 0.1, 55.578125
1750804462.4496262, 0.1, 55.578125
1750804463.459454, 0.1, 55.578125
1750804464.463614, 0.1, 55.578125
1750804465.467721, 0.1, 55.578125
1750804466.4712121, 0.1, 55.578125
1750804467.474907, 0.1, 55.578125
1750804468.4785962, 0.1, 55.578125
1750804469.482146, 0.1, 55.578125
1750804470.486795, 0.1, 55.578125
1750804471.495102, 0.1, 55.578125
1750804472.498661, 0.1, 55.578125
1750804473.5031412, 0.1, 55.578125
1750804474.505641, 0.1, 55.578125
1750804475.509676, 0.1, 55.578125
1750804476.517843, 0.1, 55.578125
1750804477.5219479, 0.1, 55.578125
1750804478.526227, 0.1, 55.578125
1750804479.531544, 0.1, 55.578125
1750804480.538183, 0.2, 55.578125
1750804481.5430138, 0.1, 55.578125
1750804482.5481138, 0.1, 55.578125
1750804483.5521228, 0.1, 55.578125
1750804484.560714, 0.1, 55.578125
1750804485.56459, 0.1, 55.578125
1750804486.568467, 0.1, 55.578125
1750804487.574591, 0.2, 55.578125
1750804488.5782762, 0.1, 55.578125
1750804489.5819688, 0.1, 55.578125
1750804490.588613, 0.1, 55.578125
1750804491.5928588, 0.1, 55.578125
1750804492.5964642, 0.1, 55.578125
1750804493.6026309, 0.1, 55.578125
1750804494.60785, 0.1, 55.578125
1750804495.612494, 0.1, 55.578125
1750804496.616916, 0.1, 55.578125
1750804497.620759, 0.1, 55.578125
1750804498.625199, 0.1, 55.578125
1750804499.6293828, 0.1, 55.578125
1750804500.635592, 0.1, 55.578125
1750804501.643738, 0.1, 55.578125
1750804502.654092, 0.0, 55.578125
1750804503.658883, 0.0, 55.578125
1750804504.661865, 0.1, 55.578125
1750804505.665652, 0.1, 55.578125
1750804506.6696918, 0.1, 55.578125
1750804507.673166, 0.1, 55.578125
1750804508.6809468, 0.2, 55.578125
1750804509.687859, 0.1, 55.578125
1750804510.694958, 0.1, 55.578125
1750804511.7001212, 0.1, 55.578125
1750804512.7045481, 0.1, 55.578125
1750804513.708677, 0.1, 55.578125
1750804514.7129111, 0.1, 55.578125
1750804515.717589, 0.1, 55.578125
1750804516.725455, 0.1, 55.578125
1750804517.731037, 0.2, 55.578125
1750804518.736058, 0.1, 55.578125
1750804519.7406871, 0.1, 55.578125
1750804520.7445, 0.1, 55.578125
1750804521.749921, 0.1, 55.578125
1750804522.7533991, 0.1, 55.578125
1750804523.757301, 0.1, 55.578125
1750804524.762495, 0.1, 55.578125
1750804525.766221, 0.1, 55.578125
1750804526.772615, 0.1, 55.578125
1750804527.7768111, 0.1, 55.578125
1750804528.8068469, 0.1, 55.578125
1750804529.817178, 0.1, 55.578125
1750804530.821138, 0.1, 55.578125
1750804531.829839, 0.1, 55.578125
1750804532.833577, 0.1, 55.578125
1750804533.840229, 0.2, 55.578125
1750804534.84516, 0.1, 55.578125
1750804535.850846, 0.2, 55.578125
1750804536.8562229, 0.1, 55.578125
1750804537.861781, 0.1, 55.578125
1750804538.8655272, 0.1, 55.578125
1750804539.871397, 0.1, 55.578125
1750804540.874723, 0.1, 55.578125
1750804541.8809988, 0.1, 55.578125
1750804542.887543, 0.1, 55.578125
1750804543.895883, 0.1, 55.578125
1750804544.9024022, 0.1, 55.578125
1750804545.915446, 0.1, 55.578125
1750804546.91958, 0.0, 55.578125
1750804547.923956, 0.1, 55.578125
1750804548.927613, 0.1, 55.578125
1750804549.9341419, 0.1, 55.578125
1750804550.9414022, 0.1, 55.578125
1750804551.94512, 0.1, 55.578125
1750804552.954186, 0.1, 55.578125
1750804553.957317, 0.1, 55.578125
1750804554.9628422, 0.1, 55.578125
1750804555.975567, 0.1, 55.578125
1750804556.979746, 0.1, 55.578125
1750804557.989086, 0.1, 55.578125
1750804558.992415, 0.1, 55.578125
1750804559.9952269, 0.1, 55.578125
1750804560.998422, 0.1, 55.578125
1750804562.005145, 0.1, 55.578125
1750804563.0107489, 0.1, 55.578125
1750804564.0160902, 0.1, 55.578125
1750804565.0194361, 0.1, 55.578125
1750804566.026525, 0.1, 55.578125
1750804567.030144, 0.1, 55.578125
1750804568.034119, 0.1, 55.578125
1750804569.037568, 0.1, 55.578125
1750804570.042372, 0.1, 55.578125
1750804571.0473201, 0.1, 55.578125
1750804572.056969, 0.1, 55.578125
1750804573.061856, 0.1, 55.578125
1750804574.065517, 0.1, 55.578125
1750804575.0692868, 0.1, 55.578125
1750804576.073663, 0.1, 55.578125
1750804577.0775628, 0.1, 55.578125
1750804578.0921001, 0.1, 55.578125
1750804579.099411, 0.1, 55.578125
1750804580.105001, 0.1, 55.578125
1750804581.112739, 0.1, 55.578125
1750804582.121543, 0.1, 55.578125
1750804583.1377869, 0.1, 55.578125
1750804584.162668, 0.1, 55.578125
1750804585.1713002, 0.1, 55.578125
1750804586.174742, 0.1, 55.578125
1750804587.181996, 0.1, 55.578125
1750804588.189472, 0.1, 55.578125
1750804589.195563, 0.2, 55.578125
1750804590.2097468, 0.1, 55.578125
1750804591.2154438, 0.1, 55.578125
1750804592.222069, 0.1, 55.578125
1750804593.2348611, 0.1, 55.578125
1750804594.24223, 0.1, 55.578125
1750804595.249054, 0.1, 55.578125
1750804596.254365, 0.1, 55.578125
1750804597.259264, 0.1, 55.578125
1750804598.265926, 0.1, 55.578125
1750804599.274176, 0.1, 55.578125
1750804600.286158, 0.1, 55.578125
1750804601.297672, 0.1, 55.578125
1750804602.301753, 0.1, 55.578125
1750804603.309139, 0.2, 55.578125
1750804604.3242712, 0.1, 55.578125
1750804605.333088, 0.1, 55.578125
1750804606.342657, 0.1, 55.578125
1750804607.348342, 0.1, 55.578125
1750804608.354739, 0.1, 55.578125
1750804609.359078, 0.1, 55.578125
1750804610.365233, 0.2, 55.578125
1750804611.3701692, 0.1, 55.578125
1750804612.3744168, 0.1, 55.578125
1750804613.3800561, 0.1, 55.578125
1750804614.3842728, 0.1, 55.578125
1750804615.3908522, 0.1, 55.578125
1750804616.3947961, 0.1, 55.578125
1750804617.3976939, 0.1, 55.578125
1750804618.4035652, 0.1, 55.578125
1750804619.4127629, 0.1, 55.578125
1750804620.4208992, 0.1, 55.578125
1750804621.4291399, 0.1, 55.578125
1750804622.431731, 0.1, 55.578125
1750804623.440641, 0.1, 55.578125
1750804624.448726, 0.1, 54.0
1750804625.4590871, 0.1, 54.0
1750804626.4675, 0.1, 54.0
1750804627.470478, 0.1, 54.0
1750804628.476255, 0.1, 54.0
1750804629.484489, 0.1, 54.0
1750804630.493199, 0.1, 54.0
1750804631.503028, 0.1, 54.0
1750804632.509303, 0.1, 54.0
1750804633.5155299, 0.2, 54.0
1750804634.5179, 0.1, 54.0
1750804635.522976, 0.1, 54.0
1750804636.526209, 0.1, 54.0
1750804637.533237, 0.1, 54.0
1750804638.536871, 0.1, 54.0
1750804639.542332, 0.1, 54.0
1750804640.551947, 0.2, 54.0
1750804641.5592241, 0.1, 54.0
1750804642.567775, 0.1, 54.0
1750804643.5784352, 0.1, 54.0
1750804644.582839, 0.1, 54.0
1750804645.587542, 0.1, 54.0
1750804646.591576, 0.1, 54.0
1750804647.598878, 0.1, 54.0
1750804648.607587, 0.1, 54.0
1750804649.614614, 0.1, 54.0
1750804650.6172101, 0.1, 54.0
1750804651.62082, 0.1, 54.0
1750804652.6237462, 0.1, 54.0
1750804653.627132, 0.1, 54.0
1750804654.6349921, 0.1, 54.0
1750804655.639843, 0.1, 54.0
1750804656.647486, 0.1, 54.0
1750804657.653717, 0.1, 54.0
1750804658.659724, 0.1, 54.0
1750804659.669552, 0.1, 54.0
1750804660.679745, 0.1, 54.0
1750804661.693716, 0.1, 54.0
1750804662.6978612, 0.1, 54.0
1750804663.702399, 0.1, 54.0
1750804664.711093, 0.1, 54.0
1750804665.7162051, 0.1, 54.0
1750804666.721175, 0.1, 54.0
1750804667.7298539, 0.1, 54.0
1750804668.738257, 0.2, 54.0
1750804669.744262, 0.1, 54.0
1750804670.750124, 0.1, 54.0
1750804671.757772, 0.2, 54.0
1750804672.765235, 0.1, 54.0
1750804673.774143, 0.2, 54.0
1750804674.78103, 0.2, 54.0
1750804675.7875252, 0.1, 54.0
1750804676.7929, 0.1, 54.0
1750804677.798342, 0.1, 54.0
1750804678.805226, 0.2, 54.0
1750804679.810067, 0.1, 54.0
1750804680.822061, 0.1, 54.0
1750804681.827727, 0.1, 54.0
1750804682.832792, 0.1, 54.0
1750804683.838999, 0.1, 54.0
1750804684.847279, 0.1, 54.0
1750804685.86061, 0.1, 54.0
1750804686.86912, 0.2, 54.0
1750804687.87921, 0.1, 54.0
1750804688.8830998, 0.1, 54.0
1750804689.889376, 0.1, 54.0
1750804690.893226, 0.1, 54.0
1750804691.896859, 0.1, 54.0
1750804692.911826, 0.1, 54.0
1750804693.915353, 0.1, 54.0
1750804694.9253209, 0.1, 54.0
1750804695.9331388, 0.1, 54.0
1750804696.939502, 0.1, 54.0
1750804697.953654, 0.1, 54.0
1750804698.9575958, 0.1, 54.0
1750804699.9677958, 0.1, 54.0
1750804700.971851, 0.1, 54.0
1750804701.9750469, 0.1, 54.0
1750804702.978325, 0.1, 54.0
1750804703.981641, 0.1, 54.0
1750804704.985984, 0.1, 54.0
1750804705.989227, 0.1, 54.0
1750804706.993323, 0.1, 54.0
1750804707.996483, 0.1, 54.0
1750804708.999134, 0.1, 54.0
1750804710.003757, 0.1, 54.0
1750804711.0069919, 0.1, 54.0
1750804712.010602, 0.1, 54.0
1750804713.015557, 0.1, 54.0
1750804714.0200992, 0.1, 54.0
1750804715.026321, 0.1, 54.0
1750804716.031501, 0.1, 54.0
1750804717.040647, 0.1, 54.0
1750804718.046193, 0.1, 54.0
1750804719.054563, 0.1, 54.0
1750804720.0573618, 0.1, 54.0
1750804721.0613508, 0.1, 54.0
1750804722.063809, 0.1, 54.0
1750804723.067799, 0.1, 54.0
1750804724.071868, 0.1, 54.0
1750804725.074892, 0.1, 54.0
1750804726.082567, 0.1, 54.0
1750804727.08751, 0.1, 54.0
1750804728.090936, 0.1, 54.0
1750804729.093877, 0.1, 54.0
1750804730.1009889, 0.1, 54.0
1750804731.1045702, 0.1, 54.0
1750804732.108191, 0.1, 54.0
1750804733.110605, 0.1, 54.0
1750804734.1214159, 0.1, 54.0
1750804735.126935, 0.1, 54.0
1750804736.133049, 0.1, 54.0
1750804737.137405, 0.1, 54.0
1750804738.141181, 0.1, 54.0
1750804739.144642, 0.1, 54.0
1750804740.148129, 0.1, 54.0
1750804741.157532, 0.1, 54.0
1750804742.163519, 0.1, 54.0
1750804743.172797, 0.1, 54.0
1750804744.185982, 0.1, 54.015625
1750804745.193853, 0.1, 54.0
1750804746.209789, 0.1, 54.0
1750804747.216228, 0.1, 54.0
1750804748.2212548, 0.1, 54.0
1750804749.232639, 0.1, 54.0
1750804750.241442, 0.1, 54.0
1750804751.2477498, 0.2, 54.0
1750804752.25772, 0.1, 54.0
1750804753.260962, 0.1, 54.0
1750804754.2645628, 0.1, 54.0
1750804755.268994, 0.1, 54.0
1750804756.2757509, 0.1, 54.0
1750804757.281953, 0.2, 54.0
1750804758.289907, 0.1, 54.0
1750804759.296122, 0.1, 54.0
1750804760.301131, 0.1, 54.0
1750804761.305192, 0.1, 54.0
1750804762.312911, 0.1, 54.0
1750804763.317329, 0.1, 54.0
1750804764.32085, 0.1, 54.0
1750804765.325283, 0.1, 54.0
1750804766.331647, 0.1, 54.0
1750804767.338047, 0.1, 54.0
1750804768.3426251, 0.1, 54.0
1750804769.347897, 0.1, 54.0
1750804770.352499, 0.1, 54.0
1750804771.3630779, 0.1, 54.0
1750804772.3667572, 0.1, 54.0
1750804773.371828, 0.1, 54.0
1750804774.375695, 0.1, 54.0
1750804775.3876622, 0.1, 54.0
1750804776.395199, 0.1, 54.0
1750804777.3988311, 0.1, 54.0
1750804778.406986, 0.1, 54.0
1750804779.41093, 0.1, 54.0
1750804780.4150631, 0.1, 54.0
1750804781.421804, 0.1, 54.0
1750804782.426642, 0.1, 54.0
1750804783.435817, 0.1, 54.0
1750804784.4421709, 0.1, 54.0
1750804785.4496288, 0.2, 54.0
1750804786.453729, 0.1, 54.0
1750804787.4578161, 0.1, 54.0
1750804788.462249, 0.1, 54.0
1750804789.469337, 0.1, 54.0
1750804790.473579, 0.1, 54.0
1750804791.4805708, 0.1, 54.0
1750804792.48464, 0.1, 54.0
1750804793.488957, 0.1, 54.0
1750804794.493477, 0.1, 54.0
1750804795.496466, 0.1, 54.0
1750804796.5006762, 0.1, 54.0
1750804797.504023, 0.1, 54.0
1750804798.508233, 0.1, 54.0
1750804799.5138822, 0.1, 54.0
1750804800.5184152, 0.1, 54.0
1750804801.525224, 0.1, 54.0
1750804802.528739, 0.1, 54.0
1750804803.535372, 0.1, 54.0
1750804804.5387158, 0.1, 54.0
1750804805.5463932, 0.1, 54.0
1750804806.552063, 0.1, 54.0
1750804807.562432, 0.2, 54.0
1750804808.569153, 0.1, 54.0
1750804809.5765078, 0.1, 54.0
1750804810.584666, 0.1, 54.0
1750804811.590245, 0.1, 54.0
1750804812.594601, 0.1, 54.0
1750804813.598489, 0.1, 54.0
1750804814.602714, 0.1, 54.0
1750804815.607093, 0.1, 54.0
1750804816.61091, 0.1, 54.0
1750804817.615188, 0.1, 54.0
1750804818.618796, 0.1, 54.0
1750804819.622966, 0.1, 54.0
1750804820.6276, 0.1, 54.0
1750804821.631385, 0.1, 54.0
1750804822.635672, 0.1, 54.0
1750804823.644385, 0.1, 54.0
1750804824.648745, 0.1, 54.0
1750804825.652031, 0.1, 54.0
1750804826.659759, 0.1, 54.0
1750804827.6668532, 0.1, 54.0
1750804828.672767, 0.1, 54.0
1750804829.677748, 0.1, 54.0
1750804830.6811059, 0.1, 54.0
1750804831.68459, 0.1, 54.0
1750804832.688805, 0.1, 54.0
1750804833.692656, 0.1, 54.0
1750804834.69804, 0.1, 54.0
1750804835.707314, 0.1, 54.0
1750804836.710467, 0.1, 54.0
1750804837.720511, 0.1, 54.0
1750804838.730701, 0.2, 54.0
1750804839.743119, 0.1, 32.890625
1750804840.753025, 0.1, 32.890625
1750804841.758583, 0.1, 32.890625
1750804842.772222, 0.1, 32.890625
1750804843.780925, 0.2, 32.890625
1750804844.793039, 0.2, 32.890625
1750804845.806396, 0.1, 32.890625
1750804846.818629, 0.1, 32.890625
1750804847.8264, 0.1, 32.890625
1750804848.8374631, 0.2, 32.890625
1750804849.845639, 0.1, 32.890625
1750804850.850345, 0.1, 32.890625
1750804851.8585432, 0.1, 32.890625
1750804852.8677928, 0.1, 32.890625
1750804853.87407, 0.1, 32.890625
1750804854.877999, 0.1, 32.890625
1750804855.8844259, 0.1, 32.890625
1750804856.893483, 0.1, 32.890625
1750804857.901462, 0.1, 32.890625
1750804858.909405, 0.2, 32.890625
1750804859.91709, 0.2, 32.890625
1750804860.924853, 0.2, 32.890625
1750804861.9324338, 0.2, 32.890625
1750804862.935919, 0.1, 32.890625
1750804863.943109, 0.1, 32.890625
1750804864.951554, 0.1, 32.890625
1750804865.960634, 0.1, 32.890625
1750804866.967715, 0.1, 32.890625
1750804867.9699929, 0.1, 32.890625
1750804868.979886, 0.1, 32.890625
1750804869.9898932, 0.1, 32.890625
1750804870.993417, 0.1, 32.890625
1750804871.999648, 0.1, 32.890625
1750804873.003448, 0.1, 32.890625
1750804874.0105522, 0.2, 32.890625
1750804875.016182, 0.1, 32.890625
1750804876.025455, 0.1, 32.890625
1750804877.027713, 0.1, 32.890625
1750804878.038226, 0.1, 32.890625
1750804879.049072, 0.1, 32.890625
1750804880.0540118, 0.1, 32.890625
1750804881.060212, 0.1, 32.890625
1750804882.0668411, 0.1, 32.890625
1750804883.076189, 0.2, 32.890625
1750804884.083649, 0.2, 32.890625
1750804885.091721, 0.1, 32.890625
1750804886.099177, 0.2, 32.890625
1750804887.10286, 0.1, 32.890625
1750804888.107472, 0.1, 32.890625
1750804889.11634, 0.1, 32.890625
1750804890.122821, 0.2, 32.890625
1750804891.125969, 0.1, 32.890625
1750804892.130035, 0.1, 32.890625
1750804893.133235, 0.1, 32.890625
1750804894.143536, 0.1, 32.890625
1750804895.148594, 0.1, 32.890625
1750804896.1522849, 0.1, 32.890625
1750804897.155759, 0.1, 32.890625
1750804898.16545, 0.1, 32.890625
1750804899.1715531, 0.1, 32.890625
1750804900.17661, 0.1, 32.890625
1750804901.1827729, 0.1, 32.890625
